city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,status,lastUpdate,date
כפר אדומים,19, קטן מ-15 ,0,42,7,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
נופית, קטן מ-15 , קטן מ-15 ,1-5,26,12,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
בית אריה,43, קטן מ-15 ,0,41,14,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
שערי תקווה,42, קטן מ-15 ,1-5,57,16,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
מצפה יריחו,23, קטן מ-15 ,1-5,25,25,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
מייסר, קטן מ-15 , קטן מ-15 ,0,31,15,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אלפי מנשה,54, קטן מ-15 ,1-5,78,9,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
גבע בנימין,57, קטן מ-15 ,1-5,41,15,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
נאעורה, קטן מ-15 , קטן מ-15 ,1-5,21,21,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
מתן,17, קטן מ-15 ,0,34,6,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אחוזת ברק, קטן מ-15 , קטן מ-15 ,1-5,39,17,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
רומת הייב, קטן מ-15 , קטן מ-15 ,0,47,19,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
קיסריה,23, קטן מ-15 ,0,51,4,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
ג'ש (גוש חלב), קטן מ-15 , קטן מ-15 ,1-5,40,10,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
"בני עי""ש",32, קטן מ-15 ,0,63,12,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
פקיעין (בוקייעה),25, קטן מ-15 ,1-5,107,14,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אבו רוקייק (שבט), קטן מ-15 , קטן מ-15 ,0,21,1,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
מעיליא,19, קטן מ-15 ,0,71,25,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
יבנאל,105, קטן מ-15 ,1-5,64,19,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
ניצן,25, קטן מ-15 ,1-5,13,26,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
יקיר, קטן מ-15 , קטן מ-15 ,6-10,20,25,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
נוף איילון, קטן מ-15 , קטן מ-15 ,1-5,32,13,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
עלי זהב,19, קטן מ-15 ,1-5,44,11,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
חשמונאים,48, קטן מ-15 ,0,26,27,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
פסוטה, קטן מ-15 , קטן מ-15 ,0,30,3,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
כפר ורדים,26, קטן מ-15 ,1-5,80,15,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
ראש פינה, קטן מ-15 , קטן מ-15 ,1-5,21,16,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
שבלי - אום אל-גנם,18, קטן מ-15 ,1-5,179,6,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
כעביה-טבאש-חג'אג'רה, קטן מ-15 , קטן מ-15 ,1-5,50,15,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
כפר כמא, קטן מ-15 , קטן מ-15 ,1-5,56,9,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
גבעת אבני, קטן מ-15 , קטן מ-15 ,1-5,36,20,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
בית אל,43, קטן מ-15 ,0,30,7,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
ביר אל-מכסור,15, קטן מ-15 ,1-5,76,5,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
הר אדר,29, קטן מ-15 ,1-5,51,5,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
בועיינה-נוג'ידאת, קטן מ-15 , קטן מ-15 ,1-5,81,6,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
קדומים,19, קטן מ-15 ,1-5,40,11,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
עפרה,35, קטן מ-15 ,1-5,33,16,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
נוקדים, קטן מ-15 , קטן מ-15 ,0,15,10,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
עץ אפרים,18, קטן מ-15 ,1-5,27,12,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אלון שבות,30, קטן מ-15 ,6-10,26,19,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
נווה דניאל,19, קטן מ-15 ,0,18,4,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
סלמה, קטן מ-15 , קטן מ-15 ,1-5,38,9,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אפרת,103, קטן מ-15 ,0,91,6,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
מוקייבלה,17, קטן מ-15 ,6-10,49,21,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אלקנה,40, קטן מ-15 ,1-5,47,24,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
טובא-זנגריה, קטן מ-15 , קטן מ-15 ,0,11,1,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אבו רובייעה (שבט), קטן מ-15 , קטן מ-15 ,0,19,2,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
שילה,26, קטן מ-15 ,1-5,9,11,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
תקוע,16, קטן מ-15 ,1-5,40,14,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אלעזר,18, קטן מ-15 ,1-5,33,12,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
בית חשמונאי, קטן מ-15 , קטן מ-15 ,0,20,5,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
מבוא חורון,27, קטן מ-15 ,1-5,16,8,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
גני מודיעין, קטן מ-15 , קטן מ-15 ,1-5,21,12,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
בית יצחק-שער חפר, קטן מ-15 , קטן מ-15 ,1-5,29,34,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
סולם, קטן מ-15 , קטן מ-15 ,0,37,7,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
מצפה רמון,43, קטן מ-15 ,1-5,38,14,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
עלי,24, קטן מ-15 ,1-5,29,2,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
פרדסיה,24, קטן מ-15 ,0,83,10,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
כפר מצר,45, קטן מ-15 ,1-5,30,29,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
כוכב יאיר,37, קטן מ-15 ,0,95,7,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
צור יצחק, קטן מ-15 , קטן מ-15 ,1-5,50,3,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
משהד, קטן מ-15 , קטן מ-15 ,1-5,45,3,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
טלמון,27, קטן מ-15 ,1-5,17,4,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
קצרין,17, קטן מ-15 ,1-5,36,3,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
הושעיה,22, קטן מ-15 ,1-5,10,5,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
שגב-שלום,16, קטן מ-15 ,1-5,51,4,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
יד בנימין,50, קטן מ-15 ,1-5,35,12,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
פדואל, קטן מ-15 , קטן מ-15 ,1-5,12,14,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
מזרעה, קטן מ-15 , קטן מ-15 ,1-5,62,10,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
צור משה, קטן מ-15 , קטן מ-15 ,0,25,11,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
כוכב השחר,27,0,0,16,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
הוואשלה (שבט), קטן מ-15 ,0,0,4,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אבו קורינאת (שבט),0,0,0,16,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אבו ג'ווייעד (שבט),0,0,0,12,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
קודייראת א-צאנע(שבט),0,0,0,7,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
סייד (שבט),0,0,0,11,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אטרש (שבט),0,0,0,9,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אעצם (שבט), קטן מ-15 ,0,0,27,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
מסעודין אל-עזאזמה, קטן מ-15 ,0,0,33,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
בוקעאתא, קטן מ-15 ,0,0,24,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אל סייד, קטן מ-15 ,0,0,10,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אבו תלול,0,0,0,3,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
אום בטין,0,0,0,10,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
ביר הדאג',0,0,0,3,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
ברכה, קטן מ-15 ,0,0,14,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
קצר א-סר,0,0,0,3,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
צופים, קטן מ-15 ,0,0,22,0,,2020-08-20T15:31:52.293Z,2020-08-20T15:31:52.293Z
